,0,1,2,3,4,5,6,7
134,0.0542051233659,349.33,0.0542051233659,349.33,0.0542051233659,349.33,0.0542051233659,349.33
135,0.0649037931473,350.551,0.0649037931473,350.551,0.0649037931473,350.551,0.0649037931473,350.551
136,0.0788021675513,351.773,0.0788021675513,351.773,0.0788021675513,351.773,0.0788021675513,351.773
137,0.0959760219556,352.994,0.0959760219556,352.994,0.0959760219556,352.994,0.0959760219556,352.994
138,0.115325157227,354.216,0.115325157227,354.216,0.115325157227,354.216,0.115325157227,354.216
139,0.137099735483,355.437,0.137099735483,355.437,0.137099735483,355.437,0.137099735483,355.437
140,0.157218969582,356.659,0.157218969582,356.659,0.157218969582,356.659,0.157218969582,356.659
141,0.1773413211,357.88,0.1773413211,357.88,0.1773413211,357.88,0.1773413211,357.88
142,0.194765300989,359.101,0.194765300989,359.101,0.194765300989,359.101,0.194765300989,359.101
143,0.211123144673,360.323,0.211123144673,360.323,0.211123144673,360.323,0.211123144673,360.323
144,0.221847952093,361.544,0.221847952093,361.544,0.221847952093,361.544,0.221847952093,361.544
145,0.229322460401,362.766,0.229322460401,362.766,0.229322460401,362.766,0.229322460401,362.766
146,0.232013056475,363.987,0.232013056475,363.987,0.232013056475,363.987,0.232013056475,363.987
147,0.23176201661,365.209,0.23176201661,365.209,0.23176201661,365.209,0.23176201661,365.209
148,0.225791750808,366.434,0.225791750808,366.434,0.225791750808,366.434,0.225791750808,366.434
149,0.215447894208,367.659,0.215447894208,367.659,0.215447894208,367.659,0.215447894208,367.659
150,0.201714885639,368.884,0.201714885639,368.884,0.201714885639,368.884,0.201714885639,368.884
151,0.185394806821,370.11,0.185394806821,370.11,0.185394806821,370.11,0.185394806821,370.11
152,0.16619128862,371.335,0.16619128862,371.335,0.16619128862,371.335,0.16619128862,371.335
153,0.145487160961,372.56,0.145487160961,372.56,0.145487160961,372.56,0.145487160961,372.56
154,0.123729676619,373.785,0.123729676619,373.785,0.123729676619,373.785,0.123729676619,373.785
